ordered_item_id(pk),order_id,product_id,quantity,unit_price
11887,5961,11,1,18.99
11888,5962,48,1,15
2604,5963,266,6,24.99
5303,5963,190,7,44.99
7589,5964,32,7,76.99
2659,5965,157,1,69.99
4834,5965,199,2,24.99
11889,5966,195,7,24.99
11890,5967,132,4,12.99
4283,5968,259,2,12.99
8282,5968,31,3,18.99
8833,5968,108,3,9.99
4751,5969,51,1,5.49
9176,5969,95,5,11.99
9968,5969,147,2,15.99
177,5970,146,4,12.99
7289,5970,111,7,8.99
9045,5970,96,3,19.99
11891,5971,276,3,24.99
11892,5972,50,3,15
5811,5973,100,8,19.99
6014,5973,263,5,24.99
6741,5973,40,2,5.49
504,5974,76,4,11.99
908,5974,120,6,9.99
3901,5974,213,1,12.99
1297,5975,184,3,24.99
397,5976,16,6,21.99
11893,5977,131,1,15.99
11894,5978,147,2,15.99
1450,5979,277,8,12.99
9011,5979,241,6,44.99
3106,5980,40,7,5.49
11895,5981,30,7,76.99
7078,5982,238,7,24.99
6731,5983,239,6,24.99
11896,5984,195,8,24.99
2510,5985,117,7,8.99
3024,5985,166,7,199.99
6896,5985,264,8,24.99
11897,5986,26,1,5.49
4985,5987,111,2,8.99
2696,5988,161,1,199.99
11898,5989,114,3,9.99
6855,5990,182,5,379.99
11899,5991,12,5,15
11900,5992,249,8,24.99
11901,5993,51,2,5.49
11902,5994,100,6,19.99
11903,5995,151,6,69.99
11904,5996,268,7,24.99
11905,5997,155,2,379.99
2800,5998,230,8,44.99
5971,5999,241,7,44.99
8211,6000,224,3,24.99
1433,6001,231,1,24.99
3366,6002,173,8,69.99
1746,6003,9,7,59.99
11906,6004,39,5,59.99
339,6005,269,1,16.99
4920,6005,117,1,8.99
7712,6005,240,6,17.99
2931,6006,102,3,42.99
8198,6006,62,6,19.99
6272,6007,103,2,7.49
4584,6008,193,5,17.99
7398,6008,180,3,199.99
1201,6009,238,5,24.99
6019,6009,150,4,33.99
8012,6009,152,7,199.99
9762,6009,151,2,69.99
3875,6010,245,8,24.99
6326,6010,81,1,19.99
6645,6010,147,8,15.99
3305,6011,2,8,21.99
3812,6011,60,5,31.99
7446,6012,178,4,69.99
9291,6012,93,2,7.49
8128,6013,224,3,24.99
11907,6014,278,1,12.99
1396,6015,29,6,76.99
1858,6015,120,6,9.99
2420,6015,207,1,24.99
11908,6016,169,1,379.99
7798,6017,214,5,24.99
11909,6018,230,3,44.99
6478,6019,231,8,24.99
1484,6020,112,6,84.99
8646,6020,258,3,24.99
9328,6020,149,2,33.99
937,6021,163,6,69.99
8641,6021,82,3,11.99
11910,6022,242,3,17.99
11911,6023,64,3,31.99
9984,6024,150,4,33.99
11912,6025,181,4,69.99
11913,6026,14,3,5.49
8690,6027,125,4,9.99
11914,6028,85,2,42.99
9790,6029,122,4,27.99
3021,6030,159,1,69.99
3810,6030,132,8,12.99
7594,6031,250,1,24.99
11915,6032,38,6,18.99
11916,6033,168,4,199.99
11917,6034,116,6,8.99
1068,6035,87,7,7.49
8806,6035,150,3,33.99
11918,6036,102,4,42.99
11919,6037,232,1,17.99
4115,6038,190,2,44.99
6580,6038,156,4,199.99
7815,6038,47,4,59.99
11920,6039,143,2,33.99
11921,6040,80,6,11.99
11922,6041,222,5,12.99
11923,6042,196,1,44.99
11924,6043,105,6,9.99
3994,6044,263,4,24.99
6474,6045,162,1,199.99
4830,6046,53,1,59.99
6948,6046,11,5,18.99
11925,6047,63,6,42.99
8842,6048,265,7,24.99
2572,6049,135,5,12.99
11926,6050,247,4,24.99
4774,6051,52,7,21.99
548,6052,221,1,17.99
11927,6053,252,5,16.99
11928,6054,186,2,16.99
11929,6055,87,2,7.49
11930,6056,47,7,59.99
1675,6057,238,1,24.99
1967,6058,259,7,12.99
11931,6059,79,6,7.49
11932,6060,216,5,24.99
11933,6061,193,5,17.99
2123,6062,10,3,5.49
2593,6062,71,6,7.49
5308,6062,165,2,379.99
8990,6062,226,5,44.99
11934,6063,202,3,17.99
11935,6064,6,6,18.99
11936,6065,110,4,8.99
1560,6066,50,1,15
3523,6066,263,3,24.99
6417,6067,181,2,69.99
5994,6068,148,4,12.99
8645,6068,245,2,24.99
451,6069,43,5,21.99
5015,6070,275,3,24.99
6926,6071,216,6,24.99
11937,6072,136,7,15.99
2464,6073,74,1,7.49
11938,6074,108,3,9.99
2122,6075,188,7,17.99
4544,6075,32,3,76.99
7034,6075,204,1,24.99
1626,6076,257,2,44.99
11939,6077,170,3,379.99
7062,6078,218,3,12.99
3431,6079,60,6,31.99
7026,6079,42,2,15
5962,6080,166,1,199.99
8715,6080,275,5,24.99
8871,6080,133,8,12.99
2676,6081,25,2,21.99
11940,6082,195,1,24.99
1429,6083,275,3,24.99
4299,6083,238,7,24.99
11941,6084,227,8,24.99
2052,6085,182,5,379.99
3423,6085,197,8,24.99
7537,6085,36,4,18.99
11942,6086,211,3,24.99
1053,6087,277,2,12.99
2062,6088,185,1,24.99
5708,6088,165,4,379.99
901,6089,203,1,44.99
938,6089,215,5,17.99
7730,6089,63,3,42.99
7895,6090,10,2,5.49
8613,6090,214,2,24.99
6270,6091,86,8,31.99
9681,6092,252,6,16.99
5216,6093,163,6,69.99
7072,6094,154,8,379.99
9788,6094,5,3,21.99
11943,6095,7,6,59.99
3716,6096,64,6,31.99
6131,6096,272,5,24.99
1180,6097,33,6,59.99
2162,6097,210,5,17.99
6865,6097,113,6,9.99
7016,6097,233,7,24.99
7411,6097,238,4,24.99
7001,6098,47,8,59.99
7215,6098,166,5,199.99
7566,6099,207,3,24.99
11944,6100,145,3,15.99
11945,6101,92,4,42.99
5450,6102,170,3,379.99
7720,6103,241,7,44.99
7912,6103,235,2,16.99
11946,6104,73,8,31.99
3588,6105,259,5,12.99
11947,6106,184,8,24.99
11948,6107,40,5,5.49
1700,6108,194,7,16.99
1674,6109,141,3,33.99
9262,6109,101,3,11.99
7138,6110,2,5,21.99
4350,6111,204,1,24.99
5460,6111,220,2,24.99
3969,6112,256,7,24.99
8574,6113,78,8,31.99
9063,6114,225,1,24.99
1203,6115,102,8,42.99
2687,6115,71,1,7.49
6851,6115,245,1,24.99
3382,6116,127,4,9.99
3920,6116,113,4,9.99
3644,6117,261,3,24.99
3834,6117,259,2,12.99
7845,6118,134,7,33.99
6627,6119,196,5,44.99
7469,6119,101,1,11.99
6532,6120,129,8,15.99
9456,6120,82,7,11.99
3342,6121,199,6,24.99
5126,6121,245,5,24.99
331,6122,151,3,69.99
9500,6122,203,6,44.99
9581,6123,230,6,44.99
8333,6124,62,4,19.99
2656,6125,232,8,17.99
4754,6126,171,6,69.99
4245,6127,136,1,15.99
7551,6127,221,4,17.99
2780,6128,139,4,33.99
6935,6128,86,2,31.99
1988,6129,271,2,24.99
6446,6130,123,1,27.99
9211,6130,212,2,16.99
11949,6131,122,3,27.99
11950,6132,227,5,24.99
8766,6133,192,5,24.99
5773,6134,103,1,7.49
8169,6134,174,1,199.99
11951,6135,263,5,24.99
11952,6136,214,6,24.99
11953,6137,92,3,42.99
8241,6138,173,1,69.99
11954,6139,11,8,18.99
3814,6140,11,3,18.99
4044,6140,28,8,15
11955,6141,35,1,21.99
3811,6142,183,3,69.99
9845,6142,267,2,16.99
1457,6143,121,8,27.99
5372,6143,242,2,17.99
7902,6143,2,8,21.99
1741,6144,186,2,16.99
7119,6144,158,7,379.99
150,6145,153,3,199.99
9177,6146,96,1,19.99
590,6147,157,2,69.99
11956,6148,272,4,24.99
4709,6149,135,6,12.99
1269,6150,25,5,21.99
1692,6150,47,1,59.99
2318,6150,34,8,76.99
2322,6150,187,5,12.99
2651,6151,189,3,24.99
1701,6152,182,7,379.99
11957,6153,279,4,44.99
11958,6154,201,3,24.99
4988,6155,166,6,199.99
8705,6155,99,1,19.99
2175,6156,22,5,18.99
9547,6156,99,5,19.99
280,6157,155,4,379.99
5879,6157,267,4,16.99
11959,6158,105,8,9.99
11960,6159,51,5,5.49
798,6160,117,6,8.99
3648,6161,24,5,59.99
7331,6161,181,3,69.99
11961,6162,267,6,16.99
341,6163,108,1,9.99
622,6163,46,2,21.99
4744,6163,191,5,12.99
7880,6164,21,7,18.99
8845,6165,150,5,33.99
11962,6166,47,8,59.99
1245,6167,248,6,24.99
5244,6167,139,5,33.99
8360,6167,264,4,24.99
1606,6168,146,7,12.99
9540,6168,60,1,31.99
2926,6169,161,8,199.99
6635,6169,16,4,21.99
7100,6170,230,8,44.99
9464,6170,43,5,21.99
5067,6171,254,8,16.99
11963,6172,46,2,21.99
7714,6173,138,1,33.99
9423,6174,95,6,11.99
4197,6175,247,8,24.99
6973,6176,222,6,12.99
8477,6176,243,2,24.99
11964,6177,34,2,76.99
4634,6178,112,8,84.99
1767,6179,55,2,18.99
5105,6179,106,4,27.99
8181,6179,30,1,76.99
5873,6180,24,7,59.99
11965,6181,62,4,19.99
2440,6182,71,8,7.49
7658,6182,85,6,42.99
1140,6183,264,8,24.99
11966,6184,172,8,379.99
6293,6185,197,3,24.99
5870,6186,277,7,12.99
6836,6186,4,4,5.49
9376,6186,137,8,15.99
11967,6187,249,8,24.99
1869,6188,245,5,24.99
6762,6188,45,2,76.99
8597,6188,142,2,12.99
11968,6189,26,8,5.49
3250,6190,68,4,11.99
944,6191,164,3,199.99
7143,6191,147,2,15.99
7871,6191,50,8,15
647,6192,213,7,12.99
11969,6193,126,5,27.99
11970,6194,240,7,17.99
6844,6195,219,1,24.99
7293,6196,42,7,15
11971,6197,146,6,12.99
4112,6198,252,4,16.99
77,6199,133,3,12.99
2864,6200,124,7,84.99
7722,6201,51,8,5.49
11972,6202,138,6,33.99
6711,6203,209,4,24.99
11973,6204,179,3,379.99
11974,6205,231,6,24.99
7489,6206,11,2,18.99
189,6207,116,7,8.99
50,6207,75,2,42.99
11975,6208,133,1,12.99
6642,6209,113,2,9.99
9068,6209,227,8,24.99
7858,6210,57,7,76.99
9179,6211,278,5,12.99
8755,6212,67,7,11.99
2144,6213,159,4,69.99
4201,6213,194,1,16.99
5011,6214,47,2,59.99
6285,6214,100,6,19.99
7173,6214,272,1,24.99
5574,6215,235,4,16.99
3739,6216,17,7,5.49
11976,6217,128,3,12.99
11977,6218,154,1,379.99
4630,6219,72,6,11.99
6626,6220,186,3,16.99
8724,6220,73,1,31.99
1594,6221,193,1,17.99
8250,6221,83,3,7.49
3851,6222,81,1,19.99
8061,6222,93,2,7.49
2315,6223,20,1,59.99
3351,6223,277,1,12.99
2861,6224,152,4,199.99
1244,6225,224,5,24.99
1802,6225,266,6,24.99
3185,6225,50,5,15
5991,6225,227,2,24.99
11978,6226,238,2,24.99
11979,6227,263,7,24.99
4592,6228,267,2,16.99
6269,6228,120,7,9.99
11980,6229,255,7,24.99
11981,6230,204,7,24.99
9209,6231,20,7,59.99
9544,6232,2,3,21.99
3690,6233,135,5,12.99
2006,6234,187,6,12.99
3421,6235,156,6,199.99
4264,6235,149,3,33.99
9985,6235,18,7,18.99
5396,6236,81,3,19.99
272,6237,144,1,12.99
11982,6238,85,1,42.99
11983,6239,208,1,24.99
11984,6240,159,6,69.99
11985,6241,94,1,42.99
113,6242,42,1,15
4415,6242,229,7,12.99
2725,6243,253,4,24.99
7372,6243,85,2,42.99
7728,6244,242,7,17.99
5285,6245,270,4,24.99
11986,6246,65,1,31.99
1422,6247,62,3,19.99
11987,6248,259,6,12.99
303,6249,18,1,18.99
8790,6249,47,1,59.99
9612,6250,232,8,17.99
5864,6251,241,5,44.99
1098,6252,248,7,24.99
4514,6252,97,8,31.99
8054,6253,139,1,33.99
2723,6254,201,8,24.99
2436,6255,256,4,24.99
6238,6255,40,7,5.49
11988,6256,79,3,7.49
11989,6257,247,6,24.99
8783,6258,171,4,69.99
7710,6259,237,5,16.99
5663,6260,49,6,15
7252,6261,44,3,15
1955,6262,34,2,76.99
3674,6262,10,4,5.49
7905,6262,258,3,24.99
2962,6263,159,3,69.99
11990,6264,40,7,5.49
11991,6265,12,3,15
11992,6266,147,2,15.99
11993,6267,196,8,44.99
11994,6268,268,8,24.99
11995,6269,98,3,11.99
8413,6270,196,8,44.99
8680,6271,42,3,15
9978,6271,252,2,16.99
1231,6272,60,3,31.99
3988,6272,212,6,16.99
6271,6272,57,2,76.99
9550,6272,188,2,17.99
2927,6273,159,2,69.99
11996,6274,164,4,199.99
511,6275,114,2,9.99
2165,6275,11,7,18.99
3192,6275,212,5,16.99
8891,6275,92,7,42.99
11997,6276,273,2,24.99
487,6277,205,2,24.99
11998,6278,238,1,24.99
4236,6279,263,5,24.99
8314,6279,101,2,11.99
8721,6279,118,6,8.99
8316,6280,159,1,69.99
9361,6281,51,5,5.49
11999,6282,123,4,27.99
5785,6283,54,1,5.49
7485,6283,129,4,15.99
9958,6283,93,8,7.49
12000,6284,157,7,69.99
12001,6285,53,4,59.99
9715,6286,70,5,31.99
5069,6287,48,3,15
4364,6288,224,4,24.99
7786,6288,17,5,5.49
12002,6289,255,7,24.99
209,6290,78,7,31.99
7125,6290,23,4,18.99
2484,6291,48,8,15
89,6292,84,1,11.99
527,6293,235,3,16.99
5725,6294,19,5,21.99
12003,6295,25,2,21.99
4975,6296,91,1,19.99
2308,6297,38,8,18.99
7511,6297,270,2,24.99
8294,6297,112,3,84.99
3060,6298,96,8,19.99
8588,6298,59,3,59.99
5761,6299,176,8,69.99
8259,6299,129,2,15.99
9751,6299,85,3,42.99
3953,6300,144,6,12.99
4012,6301,274,7,24.99
4887,6301,262,5,24.99
9384,6301,191,7,12.99
12004,6302,184,3,24.99
12005,6303,143,8,33.99
5381,6304,47,5,59.99
2415,6305,209,2,24.99
12006,6306,132,7,12.99
764,6307,221,3,17.99
4455,6307,52,7,21.99
9247,6307,67,1,11.99
8960,6308,95,8,11.99
8544,6309,186,8,16.99
7345,6310,34,1,76.99
4177,6311,174,1,199.99
7793,6311,125,5,9.99
12007,6312,46,3,21.99
12008,6313,261,3,24.99
2700,6314,75,2,42.99
6096,6314,45,4,76.99
7132,6314,147,4,15.99
7937,6314,33,1,59.99
4090,6315,143,7,33.99
12009,6316,37,7,76.99
3878,6317,51,7,5.49
8062,6317,59,8,59.99
12010,6318,97,4,31.99
6358,6319,209,4,24.99
709,6320,182,7,379.99
7139,6321,195,2,24.99
12011,6322,200,4,16.99
9874,6323,116,1,8.99
5843,6324,63,4,42.99
3751,6325,20,4,59.99
926,6326,69,1,42.99
9725,6326,43,3,21.99
9811,6326,161,6,199.99
1561,6327,81,5,19.99
2518,6328,72,2,11.99
3160,6328,180,1,199.99
12012,6329,53,7,59.99
9053,6330,14,1,5.49
12013,6331,274,1,24.99
3830,6332,206,3,16.99
4679,6332,181,7,69.99
6930,6332,122,4,27.99
9592,6333,231,7,24.99
623,6334,116,5,8.99
5027,6335,231,6,24.99
3679,6336,156,6,199.99
12014,6337,195,1,24.99
2643,6338,156,5,199.99
5797,6339,167,1,69.99
9963,6339,116,6,8.99
2430,6340,218,2,12.99
5510,6340,205,7,24.99
2613,6341,159,5,69.99
2638,6341,209,8,24.99
6801,6342,144,4,12.99
12015,6343,159,2,69.99
461,6344,150,4,33.99
5443,6344,138,5,33.99
2551,6345,71,6,7.49
5987,6346,85,5,42.99
6169,6346,224,4,24.99
8730,6347,133,4,12.99
8809,6348,164,6,199.99
1657,6349,227,3,24.99
4750,6350,273,8,24.99
4861,6351,236,3,12.99
6542,6351,22,8,18.99
1088,6352,202,2,17.99
5220,6353,215,3,17.99
706,6354,231,1,24.99
5944,6355,193,4,17.99
12016,6356,262,5,24.99
1214,6357,174,7,199.99
4082,6357,130,1,15.99
1096,6358,207,4,24.99
3410,6358,130,8,15.99
12017,6359,33,6,59.99
12018,6360,47,6,59.99
2196,6361,85,7,42.99
6997,6361,170,2,379.99
4795,6362,114,2,9.99
269,6363,130,1,15.99
3587,6364,275,6,24.99
9580,6364,217,1,24.99
9962,6364,141,6,33.99
7754,6365,61,7,19.99
12019,6366,130,2,15.99
9796,6367,65,2,31.99
4096,6368,257,6,44.99
5559,6368,22,6,18.99
6217,6369,52,7,21.99
12020,6370,155,7,379.99
6333,6371,208,6,24.99
1520,6372,100,8,19.99
4871,6373,170,3,379.99
9487,6373,266,4,24.99
6066,6374,261,7,24.99
8212,6374,83,2,7.49
12021,6375,204,2,24.99
9159,6376,18,6,18.99
147,6377,68,4,11.99
4331,6378,23,5,18.99
12022,6379,90,6,11.99
1013,6380,110,8,8.99
367,6381,259,7,12.99
4884,6381,176,7,69.99
6693,6381,194,5,16.99
8208,6381,77,1,42.99
1268,6382,18,1,18.99
595,6383,243,6,24.99
3829,6383,65,6,31.99
5602,6383,162,3,199.99
8303,6384,130,4,15.99
12023,6385,63,8,42.99
3788,6386,18,4,18.99
12024,6387,219,5,24.99
5218,6388,33,2,59.99
5291,6389,277,8,12.99
8096,6389,121,8,27.99
3220,6390,79,4,7.49
5882,6391,262,5,24.99
7019,6392,5,4,21.99
5629,6393,197,4,24.99
12025,6394,161,4,199.99
12026,6395,165,8,379.99
12027,6396,65,5,31.99
6344,6397,36,8,18.99
12028,6398,59,6,59.99
12029,6399,225,3,24.99
2858,6400,249,4,24.99
4163,6400,170,1,379.99
5550,6400,196,4,44.99
6172,6400,240,5,17.99
12030,6401,153,8,199.99
12031,6402,198,5,24.99
1962,6403,187,1,12.99
2625,6404,131,4,15.99
12032,6405,152,3,199.99
205,6406,114,4,9.99
3004,6407,263,2,24.99
5739,6408,56,4,76.99
9473,6408,265,6,24.99
2541,6409,239,8,24.99
2663,6410,266,4,24.99
6707,6411,277,4,12.99
9338,6411,13,2,59.99
9219,6412,220,2,24.99
12033,6413,22,3,18.99
12034,6414,85,6,42.99
2356,6415,172,8,379.99
3684,6415,45,3,76.99
12035,6416,273,5,24.99
12036,6417,45,4,76.99
1381,6418,243,8,24.99
4638,6419,246,4,44.99
2688,6420,143,2,33.99
1209,6421,114,1,9.99
9117,6421,194,6,16.99
12037,6422,132,8,12.99
12038,6423,119,5,9.99
3958,6424,53,5,59.99
5399,6425,278,5,12.99
12039,6426,117,7,8.99
12040,6427,138,8,33.99
6828,6428,140,7,33.99
9862,6428,103,5,7.49
6569,6429,147,7,15.99
3473,6430,74,2,7.49
4249,6431,140,1,33.99
4050,6432,64,3,31.99
1908,6433,48,2,15
2126,6433,134,7,33.99
284,6434,14,5,5.49
5989,6434,46,5,21.99
6888,6434,168,4,199.99
9305,6434,162,6,199.99
12041,6435,65,5,31.99
12042,6436,16,8,21.99
12043,6437,78,7,31.99
2512,6438,182,2,379.99
8100,6438,46,7,21.99
8442,6439,199,8,24.99
12044,6440,46,3,21.99
6518,6441,173,2,69.99
12045,6442,107,2,84.99
5267,6443,203,3,44.99
6470,6443,46,8,21.99
8446,6443,258,5,24.99
4704,6444,31,3,18.99
2009,6445,166,4,199.99
4181,6446,53,6,59.99
5230,6446,14,6,5.49
1841,6447,76,8,11.99
12046,6448,73,6,31.99
6960,6449,277,1,12.99
3903,6450,126,6,27.99
8889,6450,208,8,24.99
324,6451,186,3,16.99
2457,6452,49,8,15
8938,6453,181,8,69.99
7051,6454,273,6,24.99
27,6455,13,8,59.99
4077,6455,143,5,33.99
5130,6455,98,2,11.99
7688,6455,208,5,24.99
6594,6456,8,7,21.99
9340,6457,69,2,42.99
12047,6458,195,8,24.99
9467,6459,258,1,24.99
2439,6460,159,2,69.99
2704,6461,141,2,33.99
8306,6461,9,1,59.99
5800,6462,112,3,84.99
12048,6463,65,7,31.99
3303,6464,201,1,24.99
6724,6465,155,8,379.99
12049,6466,255,4,24.99
750,6467,77,8,42.99
1127,6467,115,6,8.99
7819,6467,215,2,17.99
12050,6468,111,6,8.99
5093,6469,168,2,199.99
7196,6469,204,4,24.99
12051,6470,272,8,24.99
12052,6471,117,1,8.99
8933,6472,117,3,8.99
1263,6473,213,6,12.99
2796,6473,3,6,76.99
12053,6474,18,3,18.99
2872,6475,131,7,15.99
5494,6475,274,1,24.99
6088,6475,78,4,31.99
7253,6475,183,3,69.99
12054,6476,268,4,24.99
12055,6477,215,4,17.99
12056,6478,105,4,9.99
12057,6479,277,7,12.99
9299,6480,52,4,21.99
5142,6481,124,1,84.99
1124,6482,97,6,31.99
12058,6483,221,6,17.99
12059,6484,206,4,16.99
4784,6485,103,5,7.49
4266,6486,201,2,24.99
4403,6486,272,2,24.99
4066,6487,218,4,12.99
4434,6488,78,2,31.99
1037,6489,161,5,199.99
9529,6490,82,7,11.99
12060,6491,193,1,17.99
9617,6492,19,1,21.99
12061,6493,196,5,44.99
228,6494,279,4,44.99
12062,6495,274,5,24.99
849,6496,29,5,76.99
5534,6496,134,7,33.99
12063,6497,52,2,21.99
9690,6498,127,7,9.99
9661,6499,151,2,69.99
5509,6500,250,5,24.99
8539,6500,109,7,84.99
9533,6500,176,4,69.99
7008,6501,194,4,16.99
7806,6501,259,5,12.99
12064,6502,34,3,76.99
12065,6503,249,8,24.99
5107,6504,221,1,17.99
1709,6505,75,3,42.99
8651,6506,106,1,27.99
12066,6507,135,5,12.99
5686,6508,126,8,27.99
12067,6509,275,1,24.99
4476,6510,133,2,12.99
12068,6511,238,6,24.99
12069,6512,30,1,76.99
2880,6513,7,7,59.99
6068,6513,214,8,24.99
12070,6514,92,4,42.99
2833,6515,222,7,12.99
7736,6515,176,6,69.99
8087,6516,26,1,5.49
2670,6517,111,6,8.99
3459,6517,71,1,7.49
4664,6517,97,7,31.99
12071,6518,116,5,8.99
9410,6519,150,4,33.99
5035,6520,252,2,16.99
1442,6521,155,8,379.99
1388,6522,145,8,15.99
2241,6523,147,3,15.99
7780,6524,213,2,12.99
567,6525,250,2,24.99
7407,6525,181,6,69.99
12072,6526,157,2,69.99
606,6527,146,3,12.99
8586,6528,157,8,69.99
12073,6529,101,6,11.99
12074,6530,149,8,33.99
12075,6531,251,5,44.99
7624,6532,48,8,15
2127,6533,14,5,5.49
9283,6533,22,5,18.99
12076,6534,127,2,9.99
9313,6535,262,4,24.99
12077,6536,147,8,15.99
8509,6537,222,5,12.99
12078,6538,86,7,31.99
9466,6539,190,5,44.99
2473,6540,260,8,44.99
6555,6541,109,5,84.99
9672,6541,234,4,17.99
1711,6542,16,1,21.99
12079,6543,59,8,59.99
1338,6544,255,2,24.99
12080,6545,173,6,69.99
368,6546,10,4,5.49
6398,6546,133,8,12.99
5235,6547,36,3,18.99
1309,6548,72,5,11.99
12081,6549,216,7,24.99
12082,6550,59,1,59.99
12083,6551,213,5,12.99
5226,6552,81,8,19.99
4200,6553,136,4,15.99
410,6554,211,7,24.99
4398,6554,196,5,44.99
7408,6554,229,8,12.99
9252,6554,127,2,9.99
9883,6555,81,5,19.99
12084,6556,131,6,15.99
12085,6557,110,7,8.99
1768,6558,132,2,12.99
7471,6558,267,1,16.99
8565,6558,235,2,16.99
1385,6559,197,6,24.99
5125,6559,154,4,379.99
8221,6559,64,3,31.99
12086,6560,265,2,24.99
1512,6561,237,1,16.99
1946,6561,204,1,24.99
4171,6561,36,5,18.99
4429,6561,82,2,11.99
5776,6562,23,7,18.99
4471,6563,266,2,24.99
1224,6564,217,7,24.99
3996,6565,122,6,27.99
5963,6566,104,3,19.99
3375,6567,34,8,76.99
5543,6568,238,6,24.99
9407,6568,277,6,12.99
9561,6568,27,2,5.49
12087,6569,137,6,15.99
531,6570,276,4,24.99
9635,6570,238,4,24.99
12088,6571,107,6,84.99
671,6572,265,4,24.99
1110,6572,102,4,42.99
7702,6573,118,3,8.99
12089,6574,137,5,15.99
7268,6575,89,2,7.49
9215,6576,212,4,16.99
1640,6577,170,4,379.99
12090,6578,130,4,15.99
7237,6579,49,7,15
1164,6580,254,6,16.99
3464,6580,92,4,42.99
7523,6580,190,7,44.99
6256,6581,131,8,15.99
6983,6581,266,8,24.99
12091,6582,186,3,16.99
868,6583,212,6,16.99
1801,6584,97,7,31.99
3539,6585,233,7,24.99
5969,6585,272,5,24.99
1062,6586,221,4,17.99
6880,6586,112,4,84.99
584,6587,224,4,24.99
2120,6588,35,7,21.99
4194,6588,159,2,69.99
8815,6588,218,1,12.99
12092,6589,122,1,27.99
4620,6590,25,1,21.99
4980,6590,5,4,21.99
5469,6591,60,6,31.99
6434,6592,184,8,24.99
1915,6593,187,4,12.99
2193,6594,198,1,24.99
5769,6594,166,2,199.99
1049,6595,111,3,8.99
4489,6595,143,4,33.99
9846,6595,258,7,24.99
1236,6596,112,7,84.99
2471,6596,40,4,5.49
2481,6596,11,6,18.99
2445,6597,139,1,33.99
3985,6598,251,3,44.99
2532,6599,188,5,17.99
3332,6599,135,5,12.99
3599,6600,277,1,12.99
6927,6600,74,2,7.49
5257,6601,235,4,16.99
12093,6602,115,2,8.99
8343,6603,77,4,42.99
203,6604,121,6,27.99
3129,6605,126,1,27.99
1628,6606,30,8,76.99
12094,6607,273,7,24.99
975,6608,198,5,24.99
5869,6608,39,1,59.99
6051,6608,35,6,21.99
5099,6609,170,2,379.99
3110,6610,190,2,44.99
3675,6611,90,6,11.99
6047,6612,80,5,11.99
8400,6612,175,3,379.99
4228,6613,139,3,33.99
316,6614,207,3,24.99
9843,6615,59,6,59.99
12095,6616,135,6,12.99
3581,6617,104,1,19.99
12096,6618,193,6,17.99
12097,6619,42,1,15
12098,6620,5,8,21.99
12099,6621,90,2,11.99
12100,6622,248,3,24.99
4211,6623,191,7,12.99
5734,6624,164,6,199.99
1408,6625,264,2,24.99
7740,6626,116,7,8.99
12101,6627,85,1,42.99
2713,6628,7,5,59.99
2991,6628,263,5,24.99
8832,6629,266,6,24.99
12102,6630,95,5,11.99
9426,6631,46,1,21.99
515,6632,141,6,33.99
12103,6633,255,7,24.99
6591,6634,157,1,69.99
7230,6635,139,7,33.99
7236,6636,203,2,44.99
4152,6637,261,4,24.99
7116,6637,99,4,19.99
12104,6638,211,8,24.99
3006,6639,101,8,11.99
4787,6639,70,2,31.99
6799,6639,35,5,21.99
12105,6640,122,2,27.99
5368,6641,146,4,12.99
5781,6642,32,2,76.99
1974,6643,186,4,16.99
7834,6643,204,2,24.99
5541,6644,222,2,12.99
7579,6644,230,3,44.99
4540,6645,261,1,24.99
6241,6646,111,2,8.99
6914,6646,213,1,12.99
7550,6646,111,3,8.99
12106,6647,249,5,24.99
5420,6648,81,5,19.99
12107,6649,54,7,5.49
1623,6650,129,1,15.99
3358,6650,78,5,31.99
4224,6651,110,7,8.99
6674,6651,128,7,12.99
12108,6652,2,2,21.99
12109,6653,220,6,24.99
9779,6654,40,8,5.49
12110,6655,124,7,84.99
12111,6656,82,4,11.99
4687,6657,144,5,12.99
9386,6657,60,6,31.99
114,6658,175,4,379.99
6029,6658,224,2,24.99
1782,6659,87,7,7.49
2302,6659,216,8,24.99
6226,6659,142,6,12.99
6158,6660,33,2,59.99
9007,6660,167,5,69.99
9994,6660,194,3,16.99
12112,6661,147,4,15.99
5284,6662,140,4,33.99
12113,6663,266,3,24.99
12114,6664,126,5,27.99
12115,6665,207,4,24.99
12116,6666,60,8,31.99
1112,6667,167,1,69.99
1391,6667,151,4,69.99
5942,6668,274,7,24.99
6220,6668,264,3,24.99
12117,6669,258,8,24.99
12118,6670,127,2,9.99
4858,6671,221,3,17.99
9065,6672,52,4,21.99
2801,6673,100,2,19.99
899,6674,146,1,12.99
8987,6674,78,5,31.99
12119,6675,57,8,76.99
6871,6676,136,8,15.99
2211,6677,44,3,15
3370,6678,8,8,21.99
9733,6678,71,2,7.49
207,6679,100,6,19.99
5428,6679,107,8,84.99
9900,6679,102,6,42.99
12120,6680,175,4,379.99
5185,6681,118,7,8.99
2935,6682,247,3,24.99
4543,6683,145,4,15.99
7344,6684,3,1,76.99
4655,6685,219,1,24.99
5147,6685,83,4,7.49
7492,6685,22,4,18.99
4568,6686,246,2,44.99
8926,6686,39,4,59.99
12121,6687,79,7,7.49
7904,6688,238,2,24.99
1168,6689,208,4,24.99
