order_id,customer_id,order_total,payment_type,order_status,order_date
6259,354,84.95,PayPal,Pending,1/12/2024
6260,505,90,Credit Card,Cancelled,2/9/2024
6261,1058,45,Credit Card,Completed,5/12/2024
6262,362,250.91,Gift Card,Completed,3/15/2024
6263,960,209.97,Credit Card,Cancelled,2/1/2024
6264,996,38.43,PayPal,Completed,2/25/2024
6265,53,45,Credit Card,Completed,9/18/2024
6266,925,31.98,Credit Card,Pending,6/13/2024
6267,811,359.92,Credit Card,Completed,3/10/2024
6268,414,199.92,Debit Card,Cancelled,6/21/2024
6269,855,35.97,PayPal,Cancelled,9/27/2024
6270,317,359.92,Credit Card,Completed,3/6/2024
6271,98,78.98,PayPal,Pending,4/1/2024
6272,939,387.87,Debit Card,Completed,7/2/2024
6273,500,139.98,Credit Card,Pending,12/31/2024
6274,58,799.96,PayPal,Completed,5/28/2024
6275,941,538.79,Gift Card,Cancelled,5/15/2024
6276,759,49.98,Gift Card,Cancelled,4/28/2024
6277,440,49.98,PayPal,Pending,9/6/2024
6278,456,24.99,PayPal,Completed,11/13/2024
6279,1037,202.87,PayPal,Cancelled,11/10/2024
6280,1151,69.99,Debit Card,Pending,4/23/2024
6281,102,27.45,Credit Card,Cancelled,4/23/2024
6282,176,111.96,Gift Card,Pending,2/13/2024
6283,175,129.37,Gift Card,Pending,4/2/2024
6284,1113,489.93,Credit Card,Pending,1/30/2024
6285,654,239.96,Debit Card,Cancelled,7/10/2024
6286,1053,159.95,Gift Card,Completed,4/4/2024
6287,95,45,Gift Card,Cancelled,12/7/2024
6288,1137,127.41,Gift Card,Cancelled,1/16/2024
6289,973,174.93,PayPal,Completed,8/3/2024
6290,652,299.89,PayPal,Pending,10/12/2024
6291,237,120,Gift Card,Completed,8/6/2024
6292,791,11.99,PayPal,Completed,1/31/2024
6293,1011,50.97,PayPal,Pending,3/25/2024
6294,112,109.95,Gift Card,Pending,6/25/2024
6295,939,43.98,PayPal,Completed,10/10/2024
6296,104,19.99,PayPal,Cancelled,1/31/2024
6297,452,456.87,PayPal,Completed,9/24/2024
6298,601,339.89,Debit Card,Completed,8/7/2024
6299,74,720.87,Credit Card,Completed,3/29/2024
6300,529,77.94,Debit Card,Pending,6/21/2024
6301,333,390.81,PayPal,Completed,3/11/2024
6302,548,74.97,PayPal,Cancelled,12/12/2024
6303,387,271.92,PayPal,Cancelled,10/7/2024
6304,427,299.95,Gift Card,Pending,10/31/2024
6305,204,49.98,Debit Card,Completed,8/29/2024
6306,502,90.93,Debit Card,Completed,10/7/2024
6307,884,219.89,PayPal,Pending,11/20/2024
6308,609,95.92,Gift Card,Completed,6/6/2024
6309,208,135.92,Credit Card,Pending,11/10/2024
6310,831,76.99,PayPal,Cancelled,1/27/2024
6311,287,249.94,Debit Card,Completed,11/4/2024
6312,372,65.97,PayPal,Cancelled,7/15/2024
6313,632,74.97,Credit Card,Completed,12/20/2024
6314,1162,517.89,PayPal,Pending,1/1/2024
6315,883,237.93,Gift Card,Completed,9/17/2024
6316,309,538.93,PayPal,Completed,4/29/2024
6317,1120,518.35,PayPal,Completed,2/24/2024
6318,404,127.96,Credit Card,Completed,11/16/2024
6319,900,99.96,PayPal,Completed,2/16/2024
6320,1105,2659.93,Credit Card,Cancelled,4/27/2024
6321,1140,49.98,Debit Card,Completed,7/9/2024
6322,892,67.96,Debit Card,Completed,3/23/2024
6323,1079,8.99,Gift Card,Pending,7/5/2024
6324,835,171.96,Gift Card,Completed,6/27/2024
6325,396,239.96,Credit Card,Completed,9/29/2024
6326,763,1308.9,PayPal,Cancelled,12/28/2024
6327,81,99.95,Gift Card,Completed,6/20/2024
6328,326,223.97,Credit Card,Completed,7/24/2024
6329,110,419.93,PayPal,Completed,11/12/2024
6330,357,5.49,PayPal,Cancelled,10/7/2024
6331,850,24.99,Credit Card,Pending,7/3/2024
6332,638,652.86,Credit Card,Completed,4/4/2024
6333,78,174.93,Gift Card,Cancelled,2/6/2024
6334,568,44.95,Gift Card,Completed,4/8/2024
6335,473,149.94,PayPal,Completed,3/2/2024
6336,122,1199.94,Debit Card,Pending,5/6/2024
6337,84,24.99,Gift Card,Cancelled,3/18/2024
6338,160,999.95,Debit Card,Completed,9/18/2024
6339,468,123.93,Gift Card,Completed,2/26/2024
6340,176,200.91,PayPal,Completed,10/13/2024
6341,805,549.87,Debit Card,Cancelled,10/18/2024
6342,571,51.96,Debit Card,Completed,3/21/2024
6343,879,139.98,Gift Card,Pending,6/17/2024
6344,142,305.91,Credit Card,Cancelled,6/22/2024
6345,867,44.94,PayPal,Completed,2/27/2024
6346,1015,314.91,Gift Card,Cancelled,1/2/2024
6347,467,51.96,PayPal,Completed,9/4/2024
6348,631,1199.94,Credit Card,Cancelled,12/28/2024
6349,445,74.97,Gift Card,Completed,7/2/2024
6350,268,199.92,Debit Card,Pending,3/30/2024
6351,1069,190.89,Debit Card,Completed,12/25/2024
6352,550,35.98,Debit Card,Pending,11/6/2024
6353,960,53.97,PayPal,Cancelled,6/12/2024
6354,507,24.99,Gift Card,Completed,8/24/2024
6355,1129,71.96,Credit Card,Completed,7/2/2024
6356,312,124.95,PayPal,Completed,1/11/2024
6357,382,1415.92,Credit Card,Completed,8/2/2024
6358,143,227.88,Debit Card,Completed,4/24/2024
6359,374,359.94,Credit Card,Cancelled,12/5/2024
6360,265,359.94,Credit Card,Pending,5/13/2024
6361,648,1060.91,Credit Card,Completed,2/4/2024
6362,392,19.98,Debit Card,Pending,12/27/2024
6363,1142,15.99,Credit Card,Cancelled,8/18/2024
6364,1151,378.87,Debit Card,Pending,5/23/2024
6365,196,139.93,Credit Card,Cancelled,7/29/2024
6366,665,31.98,Debit Card,Completed,9/21/2024
6367,792,63.98,Credit Card,Completed,10/27/2024
6368,379,383.88,Credit Card,Pending,10/15/2024
6369,1143,153.93,Gift Card,Pending,12/18/2024
6370,225,2659.93,PayPal,Pending,2/19/2024
6371,141,149.94,PayPal,Pending,7/29/2024
6372,793,159.92,Debit Card,Completed,4/4/2024
6373,183,1239.93,PayPal,Pending,9/1/2024
6374,585,189.91,Credit Card,Cancelled,2/7/2024
6375,404,49.98,Gift Card,Pending,10/18/2024
6376,305,113.94,Credit Card,Completed,4/4/2024
6377,39,47.96,Gift Card,Cancelled,5/22/2024
6378,999,94.95,PayPal,Completed,1/11/2024
6379,796,71.94,PayPal,Pending,5/26/2024
6380,100,71.92,Credit Card,Cancelled,9/7/2024
6381,741,708.8,Gift Card,Completed,6/22/2024
6382,461,18.99,PayPal,Cancelled,2/7/2024
6383,1041,941.85,Gift Card,Completed,12/5/2024
6384,777,63.96,Gift Card,Completed,2/6/2024
6385,302,343.92,Gift Card,Pending,1/20/2024
6386,348,75.96,Credit Card,Completed,1/31/2024
6387,440,124.95,Gift Card,Completed,3/31/2024
6388,13,119.98,Credit Card,Completed,5/15/2024
6389,1130,327.84,Credit Card,Cancelled,12/27/2024
6390,1111,29.96,Credit Card,Completed,2/15/2024
6391,302,124.95,Credit Card,Cancelled,5/1/2024
6392,1026,87.96,PayPal,Completed,3/31/2024
6393,650,99.96,Debit Card,Cancelled,7/8/2024
6394,740,799.96,PayPal,Pending,4/30/2024
6395,1080,3039.92,Gift Card,Cancelled,11/5/2024
6396,1038,159.95,Debit Card,Completed,10/18/2024
6397,799,151.92,PayPal,Pending,12/4/2024
6398,83,359.94,Gift Card,Completed,3/31/2024
6399,785,74.97,Gift Card,Cancelled,5/2/2024
6400,672,749.86,PayPal,Completed,2/19/2024
6401,1012,1599.92,Credit Card,Completed,7/2/2024
6402,823,124.95,Gift Card,Completed,1/22/2024
6403,42,12.99,PayPal,Cancelled,9/28/2024
6404,353,63.96,PayPal,Completed,2/24/2024
6405,761,599.97,Debit Card,Completed,9/11/2024
6406,75,39.96,Debit Card,Completed,8/9/2024
6407,79,49.98,PayPal,Pending,5/8/2024
6408,551,457.9,PayPal,Cancelled,4/28/2024
6409,555,199.92,Credit Card,Completed,4/11/2024
6410,810,99.96,Credit Card,Completed,2/15/2024
6411,450,171.94,Credit Card,Cancelled,3/9/2024
6412,467,49.98,Credit Card,Completed,8/5/2024
6413,840,56.97,Credit Card,Pending,7/19/2024
6414,738,257.94,Debit Card,Pending,5/17/2024
6415,450,3270.89,Debit Card,Pending,2/26/2024
6416,530,124.95,Debit Card,Completed,3/16/2024
6417,992,307.96,Debit Card,Pending,12/31/2024
6418,141,199.92,Credit Card,Completed,5/29/2024
6419,603,179.96,Gift Card,Cancelled,10/23/2024
6420,368,67.98,Gift Card,Cancelled,12/20/2024
6421,633,111.93,Credit Card,Completed,12/1/2024
6422,19,103.92,PayPal,Completed,12/17/2024
6423,234,49.95,Debit Card,Completed,12/29/2024
6424,266,299.95,Gift Card,Completed,11/4/2024
6425,498,64.95,PayPal,Pending,3/31/2024
6426,688,62.93,Debit Card,Completed,10/24/2024
6427,914,271.92,Debit Card,Completed,5/2/2024
6428,802,275.38,Debit Card,Completed,10/22/2024
6429,1096,111.93,PayPal,Cancelled,12/30/2024
6430,506,14.98,Debit Card,Cancelled,6/2/2024
6431,1074,33.99,Debit Card,Completed,10/5/2024
6432,1019,95.97,PayPal,Completed,8/7/2024
6433,477,267.93,Gift Card,Completed,5/11/2024
6434,812,2137.3,Credit Card,Cancelled,6/5/2024
6435,1158,159.95,Gift Card,Completed,2/27/2024
6436,998,175.92,Gift Card,Completed,1/23/2024
6437,389,223.93,Debit Card,Cancelled,9/2/2024
6438,123,913.91,Gift Card,Pending,10/14/2024
6439,149,199.92,Gift Card,Cancelled,9/16/2024
6440,312,65.97,Gift Card,Completed,9/16/2024
6441,691,139.98,Gift Card,Pending,10/9/2024
6442,493,169.98,Debit Card,Completed,11/5/2024
6443,396,435.84,Debit Card,Completed,10/24/2024
6444,208,56.97,Credit Card,Cancelled,3/11/2024
6445,960,799.96,Gift Card,Cancelled,7/21/2024
6446,1052,392.88,Credit Card,Completed,1/23/2024
6447,1065,95.92,Gift Card,Completed,12/12/2024
6448,45,191.94,Debit Card,Cancelled,11/9/2024
6449,834,12.99,PayPal,Completed,2/8/2024
6450,457,367.86,PayPal,Cancelled,4/5/2024
6451,480,50.97,Gift Card,Completed,6/2/2024
6452,528,120,PayPal,Cancelled,1/26/2024
6453,919,559.92,PayPal,Completed,10/31/2024
6454,742,149.94,Credit Card,Cancelled,2/1/2024
6455,286,798.8,Debit Card,Pending,8/23/2024
6456,810,153.93,Debit Card,Completed,3/9/2024
6457,209,85.98,Credit Card,Pending,3/26/2024
6458,672,199.92,Credit Card,Completed,10/28/2024
6459,731,24.99,Credit Card,Cancelled,7/6/2024
6460,566,139.98,Debit Card,Completed,10/21/2024
6461,681,127.97,Credit Card,Pending,10/21/2024
6462,1144,254.97,Credit Card,Completed,12/5/2024
6463,354,223.93,Gift Card,Completed,12/26/2024
6464,780,24.99,Debit Card,Completed,8/26/2024
6465,522,3039.92,Gift Card,Completed,4/28/2024
6466,464,99.96,Credit Card,Cancelled,8/20/2024
6467,428,433.84,PayPal,Completed,1/31/2024
6468,413,53.94,Debit Card,Completed,11/26/2024
6469,578,499.94,Credit Card,Cancelled,3/25/2024
6470,440,199.92,Credit Card,Completed,11/17/2024
6471,638,8.99,Gift Card,Cancelled,11/13/2024
6472,418,26.97,PayPal,Cancelled,3/15/2024
6473,384,539.88,Gift Card,Cancelled,12/1/2024
6474,1135,56.97,Gift Card,Completed,2/23/2024
6475,1016,474.85,Debit Card,Pending,5/5/2024
6476,792,99.96,Debit Card,Cancelled,12/25/2024
6477,944,71.96,Gift Card,Cancelled,12/6/2024
6478,1031,39.96,PayPal,Completed,9/24/2024
6479,851,90.93,Debit Card,Completed,3/8/2024
6480,271,87.96,Credit Card,Cancelled,8/23/2024
6481,661,84.99,Gift Card,Completed,2/4/2024
6482,667,191.94,Debit Card,Completed,4/24/2024
6483,353,107.94,Gift Card,Completed,7/8/2024
6484,1027,67.96,PayPal,Completed,6/3/2024
6485,807,37.45,Gift Card,Cancelled,11/1/2024
6486,20,99.96,Credit Card,Cancelled,3/9/2024
6487,921,51.96,PayPal,Cancelled,4/18/2024
6488,23,63.98,PayPal,Cancelled,4/22/2024
6489,63,999.95,Credit Card,Completed,1/22/2024
6490,1109,83.93,Credit Card,Completed,10/26/2024
6491,654,17.99,Debit Card,Completed,1/7/2024
6492,1000,21.99,Credit Card,Cancelled,3/6/2024
6493,1036,224.95,Gift Card,Completed,12/5/2024
6494,307,179.96,Credit Card,Completed,5/29/2024
6495,506,124.95,Credit Card,Completed,6/14/2024
6496,69,622.88,PayPal,Pending,2/17/2024
6497,486,43.98,PayPal,Completed,2/3/2024
6498,946,69.93,Debit Card,Cancelled,11/10/2024
6499,628,139.98,Gift Card,Pending,1/26/2024
6500,362,999.84,Debit Card,Completed,12/29/2024
6501,275,132.91,Debit Card,Pending,3/30/2024
6502,66,230.97,PayPal,Cancelled,1/31/2024
6503,199,199.92,Debit Card,Completed,2/11/2024
6504,463,17.99,Credit Card,Cancelled,5/26/2024
6505,207,128.97,PayPal,Completed,1/5/2024
6506,297,27.99,PayPal,Completed,3/2/2024
6507,428,64.95,Gift Card,Completed,6/1/2024
6508,442,223.92,Gift Card,Cancelled,12/16/2024
6509,319,24.99,Credit Card,Cancelled,6/2/2024
6510,5,25.98,PayPal,Completed,11/18/2024
6511,546,149.94,Credit Card,Pending,1/28/2024
6512,12,76.99,Credit Card,Cancelled,3/22/2024
6513,863,619.85,Gift Card,Pending,12/7/2024
6514,48,171.96,Debit Card,Cancelled,7/17/2024
6515,293,510.87,Debit Card,Cancelled,2/24/2024
6516,234,5.49,Debit Card,Pending,3/24/2024
6517,182,285.36,PayPal,Completed,9/30/2024
6518,436,44.95,PayPal,Completed,3/7/2024
6519,857,135.96,Gift Card,Completed,10/20/2024
6520,129,33.98,PayPal,Pending,11/3/2024
6521,816,3039.92,Credit Card,Completed,11/9/2024
6522,442,127.92,Debit Card,Completed,11/8/2024
6523,13,47.97,Credit Card,Cancelled,4/1/2024
6524,995,25.98,Debit Card,Completed,4/16/2024
6525,401,469.92,Gift Card,Pending,10/1/2024
6526,43,139.98,PayPal,Pending,3/20/2024
6527,1148,38.97,Gift Card,Pending,2/8/2024
6528,231,559.92,Gift Card,Pending,9/8/2024
6529,869,71.94,PayPal,Completed,11/28/2024
6530,197,271.92,PayPal,Cancelled,9/22/2024
6531,28,224.95,PayPal,Completed,10/22/2024
6532,421,120,PayPal,Pending,10/18/2024
6533,1133,122.4,Credit Card,Cancelled,2/11/2024
6534,605,19.98,PayPal,Completed,7/10/2024
6535,427,99.96,Debit Card,Completed,8/1/2024
6536,335,127.92,PayPal,Completed,12/1/2024
6537,453,64.95,Credit Card,Cancelled,12/29/2024
6538,918,223.93,PayPal,Completed,4/20/2024
6539,764,224.95,Debit Card,Completed,10/19/2024
6540,71,359.92,Credit Card,Pending,8/17/2024
6541,175,496.91,Credit Card,Completed,5/31/2024
6542,786,21.99,PayPal,Completed,2/25/2024
6543,947,479.92,PayPal,Pending,10/19/2024
6544,61,49.98,Debit Card,Completed,1/11/2024
6545,850,419.94,Gift Card,Completed,8/5/2024
6546,705,125.88,Credit Card,Cancelled,4/17/2024
6547,991,56.97,Debit Card,Pending,3/3/2024
6548,892,59.95,Gift Card,Cancelled,1/7/2024
6549,118,174.93,PayPal,Pending,4/17/2024
6550,870,59.99,Gift Card,Completed,4/2/2024
6551,66,64.95,Gift Card,Pending,6/12/2024
6552,908,159.92,Credit Card,Cancelled,10/8/2024
6553,410,63.96,Gift Card,Completed,5/15/2024
6554,540,523.78,Gift Card,Completed,6/1/2024
6555,676,99.95,Credit Card,Cancelled,7/19/2024
6556,611,95.94,Debit Card,Cancelled,6/8/2024
6557,444,62.93,Gift Card,Completed,2/27/2024
6558,668,76.95,PayPal,Completed,12/18/2024
6559,1143,1765.87,Debit Card,Completed,11/14/2024
6560,1052,49.98,Gift Card,Completed,9/13/2024
6561,915,160.91,Gift Card,Completed,5/16/2024
6562,703,132.93,Debit Card,Completed,3/17/2024
6563,1163,49.98,Debit Card,Completed,5/1/2024
6564,993,174.93,Credit Card,Pending,2/5/2024
6565,173,167.94,Gift Card,Completed,10/2/2024
6566,423,59.97,Credit Card,Completed,6/4/2024
6567,341,615.92,Credit Card,Completed,9/2/2024
6568,895,238.86,Credit Card,Completed,10/17/2024
6569,397,95.94,PayPal,Pending,3/15/2024
6570,403,199.92,Gift Card,Completed,1/13/2024
6571,365,509.94,PayPal,Completed,8/20/2024
6572,163,271.92,PayPal,Pending,12/11/2024
6573,417,26.97,Debit Card,Cancelled,4/10/2024
6574,392,79.95,Gift Card,Pending,2/28/2024
6575,872,14.98,PayPal,Completed,10/5/2024
6576,676,67.96,Credit Card,Completed,4/27/2024
6577,739,1519.96,PayPal,Completed,12/11/2024
6578,1105,63.96,Debit Card,Pending,7/20/2024
6579,552,105,PayPal,Completed,8/27/2024
6580,351,588.83,Debit Card,Cancelled,8/30/2024
6581,683,327.84,Credit Card,Cancelled,4/28/2024
6582,972,50.97,PayPal,Completed,7/27/2024
6583,1095,101.94,PayPal,Completed,7/6/2024
6584,1070,223.93,Credit Card,Completed,3/26/2024
6585,1101,299.88,PayPal,Completed,10/3/2024
6586,152,411.92,Debit Card,Completed,3/13/2024
6587,910,99.96,PayPal,Completed,7/14/2024
6588,244,306.9,Credit Card,Completed,9/16/2024
6589,453,27.99,Debit Card,Completed,4/13/2024
6590,1095,109.95,Debit Card,Completed,6/17/2024
6591,490,191.94,Debit Card,Cancelled,11/22/2024
6592,1129,199.92,Credit Card,Cancelled,3/26/2024
6593,743,51.96,Credit Card,Pending,4/11/2024
6594,965,424.97,Credit Card,Cancelled,6/24/2024
6595,703,337.86,Gift Card,Cancelled,2/5/2024
6596,494,730.83,Gift Card,Completed,12/15/2024
6597,8,33.99,Gift Card,Completed,5/14/2024
6598,956,134.97,PayPal,Pending,3/30/2024
6599,594,154.9,Debit Card,Completed,7/23/2024
6600,502,27.97,Debit Card,Cancelled,11/29/2024
6601,1003,67.96,PayPal,Cancelled,11/19/2024
6602,1002,17.98,Credit Card,Completed,2/14/2024
6603,946,171.96,Debit Card,Completed,8/20/2024
6604,72,167.94,PayPal,Completed,12/6/2024
6605,586,27.99,PayPal,Completed,4/30/2024
6606,325,615.92,Debit Card,Completed,4/18/2024
6607,431,174.93,Debit Card,Pending,12/6/2024
6608,477,316.88,Credit Card,Completed,1/17/2024
6609,494,759.98,Credit Card,Completed,2/28/2024
6610,660,89.98,Debit Card,Completed,4/1/2024
6611,356,71.94,Credit Card,Completed,10/13/2024
6612,868,1199.92,Credit Card,Pending,1/1/2024
6613,643,101.97,Gift Card,Completed,10/7/2024
6614,746,74.97,Gift Card,Pending,4/20/2024
6615,557,359.94,Debit Card,Completed,10/19/2024
6616,331,77.94,Credit Card,Cancelled,9/29/2024
6617,59,19.99,Gift Card,Completed,8/30/2024
6618,1045,107.94,Gift Card,Cancelled,10/9/2024
6619,670,15,Credit Card,Cancelled,1/26/2024
6620,722,175.92,Credit Card,Cancelled,5/23/2024
6621,89,23.98,Debit Card,Cancelled,1/8/2024
6622,628,74.97,Gift Card,Completed,6/22/2024
6623,1052,90.93,Gift Card,Cancelled,5/19/2024
6624,568,1199.94,PayPal,Completed,10/27/2024
6625,159,49.98,PayPal,Pending,1/27/2024
6626,947,62.93,Credit Card,Cancelled,6/15/2024
6627,152,42.99,Debit Card,Pending,8/19/2024
6628,73,424.9,PayPal,Completed,5/27/2024
6629,685,149.94,Debit Card,Pending,2/27/2024
6630,402,59.95,PayPal,Cancelled,3/27/2024
6631,133,21.99,PayPal,Cancelled,6/25/2024
6632,696,203.94,PayPal,Pending,11/13/2024
6633,253,174.93,Gift Card,Pending,7/26/2024
6634,521,69.99,Credit Card,Completed,9/6/2024
6635,381,237.93,Credit Card,Pending,9/6/2024
6636,261,89.98,Gift Card,Completed,11/18/2024
6637,89,179.92,Credit Card,Completed,7/12/2024
6638,496,199.92,Debit Card,Completed,3/17/2024
6639,560,269.85,Gift Card,Pending,7/30/2024
6640,122,55.98,Debit Card,Completed,4/21/2024
6641,23,51.96,PayPal,Cancelled,6/23/2024
6642,1092,153.98,PayPal,Pending,4/4/2024
6643,1151,117.94,PayPal,Completed,10/15/2024
6644,981,160.95,Credit Card,Pending,5/19/2024
6645,1128,24.99,Debit Card,Cancelled,4/14/2024
6646,985,57.94,Credit Card,Completed,3/2/2024
6647,668,124.95,Debit Card,Completed,2/11/2024
6648,973,99.95,Debit Card,Pending,11/9/2024
6649,819,38.43,Debit Card,Pending,5/23/2024
6650,498,175.94,Debit Card,Completed,4/13/2024
6651,934,153.86,PayPal,Completed,7/13/2024
6652,341,43.98,Credit Card,Cancelled,3/1/2024
6653,976,149.94,Credit Card,Pending,5/27/2024
6654,1132,43.92,PayPal,Cancelled,5/18/2024
6655,679,594.93,Gift Card,Pending,7/28/2024
6656,450,47.96,Gift Card,Cancelled,8/8/2024
6657,191,256.89,PayPal,Completed,10/26/2024
6658,747,1569.94,Debit Card,Completed,3/26/2024
6659,495,330.29,PayPal,Completed,5/23/2024
6660,760,520.9,PayPal,Pending,9/5/2024
6661,300,63.96,Debit Card,Completed,7/31/2024
6662,628,135.96,PayPal,Pending,12/8/2024
6663,163,74.97,Debit Card,Pending,5/1/2024
6664,896,139.95,PayPal,Cancelled,10/22/2024
6665,592,99.96,Credit Card,Completed,1/14/2024
6666,37,255.92,Debit Card,Completed,4/13/2024
6667,1001,349.95,Gift Card,Pending,1/15/2024
6668,947,249.9,PayPal,Completed,2/2/2024
6669,455,199.92,Gift Card,Completed,3/9/2024
6670,746,19.98,Gift Card,Cancelled,4/23/2024
6671,361,53.97,Debit Card,Completed,2/17/2024
6672,292,87.96,Debit Card,Completed,7/11/2024
6673,704,39.98,PayPal,Completed,9/20/2024
6674,1057,172.94,Debit Card,Completed,10/6/2024
6675,152,615.92,PayPal,Completed,6/9/2024
6676,741,127.92,Debit Card,Completed,11/7/2024
6677,1045,45,Credit Card,Cancelled,12/20/2024
6678,579,190.9,Debit Card,Completed,11/28/2024
6679,116,1057.8,Credit Card,Completed,2/5/2024
6680,643,1519.96,Debit Card,Cancelled,8/15/2024
6681,958,62.93,Gift Card,Completed,11/10/2024
6682,805,74.97,Debit Card,Completed,12/30/2024
6683,1143,63.96,Gift Card,Completed,5/23/2024
6684,531,76.99,Gift Card,Completed,1/14/2024
6685,865,130.91,Credit Card,Pending,2/8/2024
6686,330,329.94,PayPal,Cancelled,2/23/2024
6687,461,52.43,Gift Card,Pending,1/23/2024
6688,658,49.98,PayPal,Completed,2/17/2024
6689,925,99.96,Credit Card,Cancelled,4/26/2024
6690,695,80.97,Debit Card,Pending,8/20/2024
6691,1026,94.95,PayPal,Completed,7/15/2024
6692,512,299.95,Debit Card,Pending,7/12/2024
6693,847,45,Credit Card,Completed,4/24/2024
6694,1103,74.97,Credit Card,Pending,9/3/2024
6695,50,64.95,Debit Card,Completed,5/28/2024
6696,405,50.97,Debit Card,Completed,10/25/2024
6697,733,1899.95,PayPal,Pending,5/30/2024
6698,124,2249.81,Gift Card,Completed,11/22/2024
6699,38,120,Credit Card,Cancelled,3/28/2024
6700,902,59.95,Credit Card,Completed,1/27/2024
6701,1142,69.97,Credit Card,Completed,7/26/2024
6702,151,24.99,PayPal,Cancelled,1/3/2024
6703,759,199.92,Gift Card,Completed,3/8/2024
6704,700,271.92,Credit Card,Completed,8/10/2024
6705,868,199.92,Credit Card,Completed,7/7/2024
6706,143,157.39,Debit Card,Completed,5/23/2024
6707,703,197.94,Gift Card,Completed,8/31/2024
6708,732,25.98,Gift Card,Completed,4/2/2024
6709,803,56.97,PayPal,Cancelled,7/19/2024
6710,503,39.98,PayPal,Cancelled,9/9/2024
6711,13,151.92,Gift Card,Completed,1/11/2024
6712,182,1242.9,Debit Card,Pending,12/8/2024
6713,866,484.88,PayPal,Cancelled,9/22/2024
6714,470,594.93,Debit Card,Pending,2/1/2024
6715,480,59.97,Gift Card,Completed,2/3/2024
6716,787,99.96,PayPal,Cancelled,5/20/2024
6717,882,24.99,Debit Card,Cancelled,4/10/2024
6718,140,79.94,Credit Card,Completed,6/24/2024
6719,414,310.9,Gift Card,Pending,6/4/2024
6720,144,43.98,Credit Card,Cancelled,2/22/2024
6721,746,199.92,Debit Card,Cancelled,3/12/2024
6722,302,149.94,Debit Card,Cancelled,4/30/2024
6723,444,179.96,Debit Card,Pending,8/25/2024
6724,497,1139.97,Credit Card,Completed,8/8/2024
6725,460,307.96,Gift Card,Completed,12/22/2024
6726,91,148.91,Gift Card,Completed,4/22/2024
6727,755,99.96,Debit Card,Pending,4/5/2024
6728,205,111.93,Credit Card,Completed,10/9/2024
6729,242,107.94,Credit Card,Completed,3/14/2024
6730,334,230.97,Gift Card,Pending,12/14/2024
6731,843,12.99,Gift Card,Completed,12/11/2024
6732,475,45,Gift Card,Pending,1/22/2024
6733,1069,139.98,Debit Card,Pending,8/14/2024
6734,553,1399.93,Debit Card,Completed,6/29/2024
6735,673,67.41,Gift Card,Completed,3/31/2024
6736,660,29.96,Credit Card,Pending,5/20/2024
6737,481,59.97,Credit Card,Cancelled,12/27/2024
6738,46,1519.96,Debit Card,Completed,6/8/2024
6739,620,199.92,Gift Card,Completed,2/3/2024
6740,3,132.93,PayPal,Pending,7/5/2024
6741,1139,33.98,Debit Card,Cancelled,8/20/2024
6742,585,25.98,PayPal,Cancelled,1/1/2024
6743,890,149.94,Debit Card,Pending,1/16/2024
6744,36,77.94,Credit Card,Cancelled,8/27/2024
6745,587,83.93,Credit Card,Cancelled,4/28/2024
6746,284,51.93,Debit Card,Completed,7/20/2024
6747,786,94.95,Credit Card,Pending,2/2/2024
6748,292,23.98,PayPal,Completed,11/17/2024
6749,582,279.96,Debit Card,Completed,1/10/2024
6750,931,312.9,PayPal,Completed,10/26/2024
6751,942,151.92,PayPal,Completed,6/21/2024
6752,432,59.92,Gift Card,Cancelled,10/5/2024
6753,1060,1599.92,Gift Card,Cancelled,8/10/2024
6754,230,74.97,PayPal,Completed,2/6/2024
6755,1103,557.92,PayPal,Cancelled,11/14/2024
6756,72,489.93,Gift Card,Cancelled,3/8/2024
6757,269,115.89,PayPal,Completed,1/19/2024
6758,840,151.92,Credit Card,Completed,2/23/2024
6759,395,37.98,PayPal,Cancelled,3/14/2024
6760,965,19.99,Debit Card,Completed,8/15/2024
6761,852,509.84,Gift Card,Pending,7/19/2024
6762,788,127.92,Debit Card,Pending,1/4/2024
6763,518,43.98,Gift Card,Pending,2/15/2024
6764,410,479.92,Debit Card,Pending,5/4/2024
6765,238,109.95,PayPal,Completed,12/17/2024
6766,626,199.92,Credit Card,Completed,10/4/2024
6767,156,1137.73,Debit Card,Completed,3/6/2024
6768,566,67.98,Gift Card,Completed,8/15/2024
6769,968,47.97,Gift Card,Pending,10/7/2024
6770,69,143.92,Gift Card,Completed,8/27/2024
6771,1145,89.98,PayPal,Completed,3/11/2024
6772,396,90.93,Debit Card,Pending,5/29/2024
6773,733,65.97,Debit Card,Completed,9/4/2024
6774,493,118.93,Credit Card,Completed,1/1/2024
6775,408,1985.93,Gift Card,Cancelled,3/19/2024
6776,381,149.94,PayPal,Pending,1/21/2024
6777,213,194.94,Credit Card,Cancelled,2/4/2024
6778,1131,63.98,Gift Card,Completed,11/25/2024
6779,284,419.94,Gift Card,Completed,12/14/2024
6780,500,99.95,Debit Card,Pending,2/23/2024
6781,506,12.99,Gift Card,Completed,4/24/2024
6782,602,89.95,PayPal,Cancelled,8/24/2024
6783,423,143.91,Credit Card,Completed,10/8/2024
6784,984,199.92,Debit Card,Completed,4/4/2024
6785,673,85.98,Credit Card,Completed,7/11/2024
6786,44,1399.93,PayPal,Completed,11/10/2024
6787,516,563.85,PayPal,Completed,11/26/2024
